order_id,order_date,ship_date,ship_mode,customer_id,sales_rep,location_id,product_id,sales,quantity,discount,profit,customer_name,segment,product_name,category,sub_category,sales_team,sales_team_manager,city,state,postal_code,region
CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Organic,"97301,Salem",OFF-AR-10004078,18.69,4.0,0.2,2.34,Adrian Hane,Home Office,Newell 312,Office Supplies,Art,Organic,Organic,Salem,Oregon,97301.0,West
CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Organic,"97301,Salem",OFF-PA-10003036,11.65,2.0,0.2,3.79,Adrian Hane,Home Office,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,Organic,Organic,Salem,Oregon,97301.0,West
CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Organic,"97301,Salem",TEC-AC-10000991,112.78,3.0,0.2,-8.46,Adrian Hane,Home Office,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,Organic,Organic,Salem,Oregon,97301.0,West
CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Organic,"97301,Salem",FUR-TA-10002530,377.45,5.0,0.5,-264.22,Adrian Hane,Home Office,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,Organic,Organic,Salem,Oregon,97301.0,West
CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Organic,"97301,Salem",OFF-LA-10000407,15.94,4.0,0.2,5.18,Adrian Hane,Home Office,Avery White Multi-Purpose Labels,Office Supplies,Labels,Organic,Organic,Salem,Oregon,97301.0,West
CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Organic,"97301,Salem",TEC-PH-10004833,28.68,3.0,0.2,-7.17,Adrian Hane,Home Office,Macally Suction Cup Mount,Technology,Phones,Organic,Organic,Salem,Oregon,97301.0,West
CA-2016-108875,2016-09-24,2016-10-01,Standard Class,CL-12700,Organic,"80013,Aurora",FUR-FU-10002671,21.44,2.0,0.2,7.5,Craig Leslie,Home Office,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,Organic,Organic,Aurora,Colorado,80013.0,West
CA-2016-108875,2016-09-24,2016-10-01,Standard Class,CL-12700,Organic,"80013,Aurora",OFF-ST-10001370,511.06,9.0,0.2,-95.82,Craig Leslie,Home Office,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,Organic,Organic,Aurora,Colorado,80013.0,West
CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,Mary Gerrard,"43055,Newark",OFF-AR-10000914,18.66,2.0,0.2,1.4,Jason Gross,Corporate,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,Delta,Britanny Bold,Newark,Ohio,43055.0,East
CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,Alan Ray,"43055,Newark",OFF-BI-10001116,11.09,7.0,0.7,-8.13,Jason Gross,Corporate,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,Alfa,James Goodwill,Newark,Ohio,43055.0,East
CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,Thompson Crawford,"43055,Newark",OFF-ST-10002276,66.69,1.0,0.2,4.17,Jason Gross,Corporate,Safco Steel Mobile File Cart,Office Supplies,Storage,Alfa,James Goodwill,Newark,Ohio,43055.0,East
CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,Abigail Thompson,"43055,Newark",OFF-ST-10004340,99.49,2.0,0.2,8.71,Jason Gross,Corporate,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,Bravo,Tracy Banks,Newark,Ohio,43055.0,East
CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,Organic,"98103,Seattle",OFF-LA-10004093,14.62,2.0,0.0,6.87,Sanjit Engle,Consumer,Avery 486,Office Supplies,Labels,Organic,Organic,Seattle,Washington,98103.0,West
CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,Organic,"98103,Seattle",OFF-BI-10004728,53.98,14.0,0.2,17.54,Sanjit Engle,Consumer,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,Organic,Organic,Seattle,Washington,98103.0,West
CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,Organic,"98103,Seattle",TEC-AC-10003095,389.97,3.0,0.0,132.59,Sanjit Engle,Consumer,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,Organic,Organic,Seattle,Washington,98103.0,West
CA-2015-141012,2015-06-09,2015-06-11,Second Class,TG-21640,Organic,"83201,Pocatello",FUR-FU-10003192,355.36,4.0,0.0,92.39,Trudy Glocke,Consumer,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,Organic,Organic,Pocatello,Idaho,83201.0,West
CA-2015-141012,2015-06-09,2015-06-11,Second Class,TG-21640,Organic,"83201,Pocatello",TEC-PH-10004522,140.38,3.0,0.2,8.77,Trudy Glocke,Consumer,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,Organic,Organic,Pocatello,Idaho,83201.0,West
CA-2017-127922,2017-10-27,2017-11-03,Standard Class,SH-19975,Mary Gerrard,"75081,Dallas",OFF-EN-10003068,15.84,2.0,0.2,5.54,Sally Hughsby,Corporate,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,Delta,Britanny Bold,Dallas,Texas,75081.0,Central
CA-2017-127922,2017-10-27,2017-11-03,Standard Class,SH-19975,Abigail Thompson,"75081,Dallas",OFF-PA-10001204,8.45,2.0,0.2,2.64,Sally Hughsby,Corporate,Xerox 1972,Office Supplies,Paper,Bravo,Tracy Banks,Dallas,Texas,75081.0,Central
CA-2016-146318,2016-01-22,2016-01-27,Standard Class,MC-17275,Organic,"98105,Seattle",OFF-PA-10003953,12.96,2.0,0.0,6.22,Marc Crier,Consumer,Xerox 218,Office Supplies,Paper,Organic,Organic,Seattle,Washington,98105.0,West
CA-2014-135993,2014-05-28,2014-06-02,Standard Class,PJ-18835,Jessica Smith,"98115,Seattle",TEC-PH-10001552,57.41,6.0,0.2,5.74,Patrick Jones,Corporate,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,Delta,Britanny Bold,Seattle,Washington,98115.0,West
CA-2014-135993,2014-05-28,2014-06-02,Standard Class,PJ-18835,Morris Garcia,"98115,Seattle",TEC-AC-10004877,27.6,4.0,0.0,2.21,Patrick Jones,Corporate,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,Bravo,Tracy Banks,Seattle,Washington,98115.0,West
CA-2014-126802,2014-12-29,2015-01-05,Standard Class,ZC-21910,Organic,"60610,Chicago",FUR-FU-10000193,38.98,3.0,0.6,-50.67,Zuschuss Carroll,Consumer,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,Organic,Organic,Chicago,Illinois,60610.0,Central
CA-2016-143924,2016-07-28,2016-08-03,Standard Class,SC-20680,Organic,"49423,Holland",OFF-FA-10000735,20.44,7.0,0.0,9.2,Steve Carroll,Home Office,Staples,Office Supplies,Fasteners,Organic,Organic,Holland,Michigan,49423.0,Central
CA-2016-143924,2016-07-28,2016-08-03,Standard Class,SC-20680,Organic,"49423,Holland",OFF-PA-10002120,109.92,2.0,0.0,53.86,Steve Carroll,Home Office,Xerox 1889,Office Supplies,Paper,Organic,Organic,Holland,Michigan,49423.0,Central
CA-2016-141551,2016-09-24,2016-09-30,Standard Class,BP-11230,Organic,"74012,Broken Arrow",OFF-BI-10001249,6.38,1.0,0.0,2.93,Benjamin Patterson,Consumer,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,Organic,Organic,Broken Arrow,Oklahoma,74012.0,Central
CA-2016-141551,2016-09-24,2016-09-30,Standard Class,BP-11230,Organic,"74012,Broken Arrow",OFF-PA-10001569,6.48,1.0,0.0,3.11,Benjamin Patterson,Consumer,Xerox 232,Office Supplies,Paper,Organic,Organic,Broken Arrow,Oklahoma,74012.0,Central
CA-2014-164315,2014-04-02,2014-04-08,Standard Class,RD-19585,Organic,"30605,Athens",OFF-PA-10004248,15.84,3.0,0.0,7.13,Rob Dowd,Consumer,Xerox 1990,Office Supplies,Paper,Organic,Organic,Athens,Georgia,30605.0,South
CA-2014-164315,2014-04-02,2014-04-08,Standard Class,RD-19585,Organic,"30605,Athens",TEC-PH-10001128,1049.93,7.0,0.0,293.98,Rob Dowd,Consumer,Motorola Droid Maxx,Technology,Phones,Organic,Organic,Athens,Georgia,30605.0,South
CA-2014-164315,2014-04-02,2014-04-08,Standard Class,RD-19585,Organic,"30605,Athens",OFF-AP-10003842,154.9,5.0,0.0,40.27,Rob Dowd,Consumer,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,Organic,Organic,Athens,Georgia,30605.0,South
CA-2015-131072,2015-11-05,2015-11-05,Same Day,KL-16645,Organic,"98105,Seattle",OFF-BI-10002794,98.35,3.0,0.2,35.65,Ken Lonsdale,Consumer,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders,Organic,Organic,Seattle,Washington,98105.0,West
CA-2014-131541,2014-07-28,2014-07-28,Same Day,CK-12205,Organic,"32712,Apopka",OFF-FA-10000621,14.32,5.0,0.2,5.19,Chloris Kastensmidt,Consumer,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,Organic,Organic,Apopka,Florida,32712.0,South
CA-2014-131541,2014-07-28,2014-07-28,Same Day,CK-12205,Organic,"32712,Apopka",FUR-FU-10003623,129.89,6.0,0.2,12.99,Chloris Kastensmidt,Consumer,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,Organic,Organic,Apopka,Florida,32712.0,South
CA-2014-131541,2014-07-28,2014-07-28,Same Day,CK-12205,Organic,"32712,Apopka",OFF-EN-10000781,48.94,7.0,0.2,16.52,Chloris Kastensmidt,Consumer,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Organic,Organic,Apopka,Florida,32712.0,South
CA-2015-119550,2015-12-26,2015-12-31,Standard Class,RB-19705,Organic,"77070,Houston",FUR-CH-10002044,275.06,3.0,0.3,-90.38,Roger Barcio,Home Office,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,Organic,Organic,Houston,Texas,77070.0,Central
US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Jimmy Grey,"21215,Baltimore",OFF-AR-10000817,27.36,9.0,0.0,9.3,Kalyca Meade,Corporate,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,Charlie,Alisha Cordwell,Baltimore,Maryland,21215.0,East
US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Mary Gerrard,"21215,Baltimore",OFF-PA-10001509,44.75,5.0,0.0,20.59,Kalyca Meade,Corporate,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,Delta,Britanny Bold,Baltimore,Maryland,21215.0,East
US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Abigail Thompson,"21215,Baltimore",TEC-PH-10004667,134.99,1.0,0.0,36.45,Kalyca Meade,Corporate,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,Bravo,Tracy Banks,Baltimore,Maryland,21215.0,East
US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Morris Garcia,"21215,Baltimore",OFF-PA-10000143,26.4,5.0,0.0,12.67,Kalyca Meade,Corporate,Astroparche Fine Business Paper,Office Supplies,Paper,Bravo,Tracy Banks,Baltimore,Maryland,21215.0,East
US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Alan Ray,"21215,Baltimore",FUR-CH-10000785,542.94,3.0,0.0,141.16,Kalyca Meade,Corporate,Global Ergonomic Managers Chair,Furniture,Chairs,Alfa,James Goodwill,Baltimore,Maryland,21215.0,East
CA-2016-126165,2016-05-05,2016-05-07,Second Class,AH-10465,Organic,"94109,San Francisco",FUR-TA-10001676,71.09,2.0,0.2,-1.78,Amy Hunt,Consumer,Hon 61000 Series Interactive Training Tables,Furniture,Tables,Organic,Organic,San Francisco,California,94109.0,West
CA-2017-126123,2017-10-14,2017-10-18,Standard Class,AG-10765,Organic,"60623,Chicago",OFF-BI-10000309,27.4,9.0,0.8,-42.46,Anthony Garverick,Home Office,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,Organic,Organic,Chicago,Illinois,60623.0,Central
CA-2017-126123,2017-10-14,2017-10-18,Standard Class,AG-10765,Organic,"60623,Chicago",OFF-BI-10004224,13.46,1.0,0.8,-23.55,Anthony Garverick,Home Office,Catalog Binders with Expanding Posts,Office Supplies,Binders,Organic,Organic,Chicago,Illinois,60623.0,Central
CA-2016-143441,2016-11-05,2016-11-05,Same Day,EB-14170,Organic,"78041,Laredo",OFF-LA-10002312,11.84,1.0,0.2,4.44,Evan Bailliet,Consumer,Avery 490,Office Supplies,Labels,Organic,Organic,Laredo,Texas,78041.0,Central
CA-2017-148320,2017-11-03,2017-11-08,Standard Class,PG-18895,Organic,"94109,San Francisco",OFF-PA-10003022,35.88,6.0,0.0,17.58,Paul Gonzalez,Consumer,Xerox 1992,Office Supplies,Paper,Organic,Organic,San Francisco,California,94109.0,West
CA-2016-125661,2016-11-24,2016-11-26,First Class,CA-12055,Organic,"44105,Cleveland",OFF-EN-10001532,40.75,3.0,0.2,15.28,Cathy Armstrong,Home Office,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,Organic,Organic,Cleveland,Ohio,44105.0,East
CA-2016-125661,2016-11-24,2016-11-26,First Class,CA-12055,Organic,"44105,Cleveland",TEC-AC-10004855,139.96,5.0,0.2,-22.74,Cathy Armstrong,Home Office,V7 USB Numeric Keypad,Technology,Accessories,Organic,Organic,Cleveland,Ohio,44105.0,East
US-2014-123519,2014-12-14,2014-12-21,Standard Class,SS-20875,Organic,"43302,Marion",OFF-AR-10003829,2.62,1.0,0.2,0.3,Sung Shariari,Consumer,Newell 35,Office Supplies,Art,Organic,Organic,Marion,Ohio,43302.0,East
US-2014-123519,2014-12-14,2014-12-21,Standard Class,SS-20875,Organic,"43302,Marion",FUR-TA-10002645,136.53,1.0,0.4,-52.34,Sung Shariari,Consumer,Hon Rectangular Conference Tables,Furniture,Tables,Organic,Organic,Marion,Ohio,43302.0,East
US-2014-123519,2014-12-14,2014-12-21,Standard Class,SS-20875,Organic,"43302,Marion",TEC-AC-10003033,263.96,1.0,0.2,42.89,Sung Shariari,Consumer,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,Organic,Organic,Marion,Ohio,43302.0,East
CA-2014-155593,2014-11-03,2014-11-08,Standard Class,RP-19390,Organic,"6824,Fairfield",OFF-SU-10002522,11.64,3.0,0.0,3.38,Resi Pölking,Consumer,Acme Kleen Earth Office Shears,Office Supplies,Supplies,Organic,Organic,Fairfield,Connecticut,6824.0,East
CA-2017-136000,2017-09-22,2017-09-25,Second Class,SC-20440,Stella Given,"10009,New York City",OFF-BI-10004828,40.18,3.0,0.2,14.56,Shaun Chance,Corporate,GBC Poly Designer Binding Covers,Office Supplies,Binders,Charlie,Alisha Cordwell,New York City,New York,10009.0,East
US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Organic,"10024,New York City",FUR-FU-10001095,79.44,3.0,0.0,30.19,Natalie Webber,Consumer,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,Organic,Organic,New York City,New York,10024.0,East
US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Organic,"10024,New York City",OFF-SU-10000157,357.93,3.0,0.0,7.16,Natalie Webber,Consumer,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,Organic,Organic,New York City,New York,10024.0,East
US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Organic,"10024,New York City",FUR-CH-10002647,127.76,2.0,0.1,21.29,Natalie Webber,Consumer,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,Organic,Organic,New York City,New York,10024.0,East
US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Organic,"10024,New York City",TEC-CO-10004115,2799.94,7.0,0.2,1014.98,Natalie Webber,Consumer,Sharp AL-1530CS Digital Copier,Technology,Copiers,Organic,Organic,New York City,New York,10024.0,East
US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Organic,"10024,New York City",OFF-PA-10003363,19.44,3.0,0.0,9.33,Natalie Webber,Consumer,Xerox 204,Office Supplies,Paper,Organic,Organic,New York City,New York,10024.0,East
CA-2017-115805,2017-07-31,2017-07-31,Same Day,KW-16435,Organic,"60653,Chicago",TEC-PH-10003092,36.79,1.0,0.2,4.14,Katrina Willman,Consumer,Motorola L804,Technology,Phones,Organic,Organic,Chicago,Illinois,60653.0,Central
US-2014-143707,2014-03-01,2014-03-05,Standard Class,HR-14770,Organic,"10035,New York City",TEC-PH-10003655,5.94,3.0,0.0,1.6,Hallie Redmond,Home Office,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,Organic,Organic,New York City,New York,10035.0,East
CA-2017-116939,2017-09-25,2017-09-29,Standard Class,AG-10900,Organic,"23223,Richmond",OFF-ST-10001476,177.55,5.0,0.0,47.94,Arthur Gainer,Consumer,Steel Personal Filing/Posting Tote,Office Supplies,Storage,Organic,Organic,Richmond,Virginia,23223.0,South
CA-2015-124107,2015-10-09,2015-10-12,Second Class,BM-11650,Jessica Smith,"48104,Ann Arbor",TEC-AC-10002049,619.95,5.0,0.0,111.59,Brian Moss,Corporate,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,Delta,Britanny Bold,Ann Arbor,Michigan,48104.0,Central
CA-2015-124107,2015-10-09,2015-10-12,Second Class,BM-11650,Mary Gerrard,"48104,Ann Arbor",TEC-PH-10003875,29.16,3.0,0.0,8.46,Brian Moss,Corporate,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,Delta,Britanny Bold,Ann Arbor,Michigan,48104.0,Central
CA-2015-124107,2015-10-09,2015-10-12,Second Class,BM-11650,Thompson Crawford,"48104,Ann Arbor",OFF-EN-10003286,57.96,7.0,0.0,27.24,Brian Moss,Corporate,Staple envelope,Office Supplies,Envelopes,Alfa,James Goodwill,Ann Arbor,Michigan,48104.0,Central
CA-2015-124107,2015-10-09,2015-10-12,Second Class,BM-11650,Daniel Gates,"48104,Ann Arbor",OFF-AP-10003971,29.4,3.0,0.1,5.23,Brian Moss,Corporate,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,Charlie,Alisha Cordwell,Ann Arbor,Michigan,48104.0,Central
CA-2017-126550,2017-03-29,2017-04-02,Second Class,RD-19720,Organic,"47905,Lafayette",OFF-ST-10001031,81.4,5.0,0.0,21.16,Roger Demir,Consumer,Adjustable Personal File Tote,Office Supplies,Storage,Organic,Organic,Lafayette,Indiana,47905.0,Central
CA-2015-138674,2015-11-14,2015-11-17,First Class,KB-16585,Alan Ray,"97477,Springfield",OFF-FA-10000304,8.72,5.0,0.2,2.29,Ken Black,Corporate,Advantus Push Pins,Office Supplies,Fasteners,Alfa,James Goodwill,Springfield,Oregon,97477.0,West
CA-2015-138674,2015-11-14,2015-11-17,First Class,KB-16585,Erica Jones,"97477,Springfield",TEC-AC-10000358,91.18,3.0,0.2,4.56,Ken Black,Corporate,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,Alfa,James Goodwill,Springfield,Oregon,97477.0,West
CA-2015-138674,2015-11-14,2015-11-17,First Class,KB-16585,Morris Garcia,"97477,Springfield",TEC-AC-10002800,159.97,4.0,0.2,29.99,Ken Black,Corporate,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,Bravo,Tracy Banks,Springfield,Oregon,97477.0,West
CA-2016-165820,2016-09-26,2016-09-30,Standard Class,DW-13585,Alan Ray,"94109,San Francisco",OFF-PA-10004735,12.96,2.0,0.0,6.22,Dorothy Wardle,Corporate,Xerox 1905,Office Supplies,Paper,Alfa,James Goodwill,San Francisco,California,94109.0,West
CA-2014-103191,2014-09-22,2014-09-27,Standard Class,VG-21805,Sheila Stones,"60653,Chicago",OFF-ST-10002574,331.54,3.0,0.2,-82.88,Vivek Grady,Corporate,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,Delta,Britanny Bold,Chicago,Illinois,60653.0,Central
CA-2015-103933,2015-09-25,2015-09-27,First Class,DR-12880,Abigail Thompson,"10011,New York City",TEC-AC-10004171,899.91,9.0,0.0,395.96,Dan Reichenbach,Corporate,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,Bravo,Tracy Banks,New York City,New York,10011.0,East
CA-2015-110548,2015-05-04,2015-05-08,Standard Class,AH-10690,Jimmy Grey,"77095,Houston",TEC-PH-10002922,946.34,7.0,0.2,118.29,Anna Häberlin,Corporate,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones,Charlie,Alisha Cordwell,Houston,Texas,77095.0,Central
CA-2017-117324,2017-12-08,2017-12-13,Standard Class,JP-15520,Organic,"53711,Madison",TEC-AC-10003023,178.11,3.0,0.0,32.06,Jeremy Pistek,Consumer,Logitech G105 Gaming Keyboard,Technology,Accessories,Organic,Organic,Madison,Wisconsin,53711.0,Central
CA-2017-117324,2017-12-08,2017-12-13,Standard Class,JP-15520,Organic,"53711,Madison",OFF-AP-10003590,1089.75,3.0,0.0,305.13,Jeremy Pistek,Consumer,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,Organic,Organic,Madison,Wisconsin,53711.0,Central
CA-2017-117324,2017-12-08,2017-12-13,Standard Class,JP-15520,Organic,"53711,Madison",OFF-LA-10003510,61.06,2.0,0.0,28.09,Jeremy Pistek,Consumer,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,Organic,Organic,Madison,Wisconsin,53711.0,Central
CA-2017-117324,2017-12-08,2017-12-13,Standard Class,JP-15520,Organic,"53711,Madison",FUR-BO-10003159,459.92,4.0,0.0,41.39,Jeremy Pistek,Consumer,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,Organic,Organic,Madison,Wisconsin,53711.0,Central
CA-2017-117324,2017-12-08,2017-12-13,Standard Class,JP-15520,Organic,"53711,Madison",OFF-PA-10002713,27.52,4.0,0.0,12.66,Jeremy Pistek,Consumer,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,Organic,Organic,Madison,Wisconsin,53711.0,Central
CA-2017-143574,2017-06-29,2017-07-02,First Class,DR-12880,Sheila Stones,"6460,Milford",FUR-BO-10002598,638.82,9.0,0.0,185.26,Dan Reichenbach,Corporate,"Hon Metal Bookcases, Putty",Furniture,Bookcases,Delta,Britanny Bold,Milford,Connecticut,6460.0,East
CA-2017-143574,2017-06-29,2017-07-02,First Class,DR-12880,Daniel Gates,"6460,Milford",OFF-SU-10002537,30.69,3.0,0.0,7.98,Dan Reichenbach,Corporate,Acme Box Cutter Scissors,Office Supplies,Supplies,Charlie,Alisha Cordwell,Milford,Connecticut,6460.0,East
CA-2017-143574,2017-06-29,2017-07-02,First Class,DR-12880,Anne Wu,"6460,Milford",FUR-FU-10003976,25.16,2.0,0.0,8.55,Dan Reichenbach,Corporate,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,Delta,Britanny Bold,Milford,Connecticut,6460.0,East
CA-2014-111773,2014-06-29,2014-07-03,Standard Class,JK-15625,Organic,"10024,New York City",OFF-BI-10000174,13.92,3.0,0.2,4.87,Jim Karlsson,Consumer,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,Organic,Organic,New York City,New York,10024.0,East
CA-2014-148614,2014-01-20,2014-01-25,Standard Class,MV-17485,Organic,"90049,Los Angeles",OFF-PA-10002893,19.36,2.0,0.0,9.29,Mark Van Huff,Consumer,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,Organic,Organic,Los Angeles,California,90049.0,West
CA-2014-148614,2014-01-20,2014-01-25,Standard Class,MV-17485,Organic,"90049,Los Angeles",FUR-FU-10003194,19.3,2.0,0.0,5.79,Mark Van Huff,Consumer,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,Furnishings,Organic,Organic,Los Angeles,California,90049.0,West
CA-2017-156139,2016-12-31,2017-01-06,Standard Class,BP-11155,Organic,"94109,San Francisco",OFF-BI-10004233,38.38,3.0,0.2,13.43,Becky Pak,Consumer,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,Organic,Organic,San Francisco,California,94109.0,West
US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Jessica Smith,"94533,Fairfield",OFF-PA-10000232,12.96,2.0,0.0,6.35,Dave Hallsten,Corporate,Xerox 1975,Office Supplies,Paper,Delta,Britanny Bold,Fairfield,California,94533.0,West
US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Jessica Smith,"94533,Fairfield",FUR-FU-10001095,26.48,1.0,0.0,10.06,Dave Hallsten,Corporate,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,Delta,Britanny Bold,Fairfield,California,94533.0,West
US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Jimmy Grey,"94533,Fairfield",TEC-MA-10004679,532.72,2.0,0.2,53.27,Dave Hallsten,Corporate,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,Charlie,Alisha Cordwell,Fairfield,California,94533.0,West
US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Jimmy Grey,"94533,Fairfield",OFF-PA-10003651,26.72,4.0,0.0,12.83,Dave Hallsten,Corporate,Xerox 1968,Office Supplies,Paper,Charlie,Alisha Cordwell,Fairfield,California,94533.0,West
US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Steve Pepple,"94533,Fairfield",OFF-PA-10000743,20.04,3.0,0.0,9.62,Dave Hallsten,Corporate,Xerox 1977,Office Supplies,Paper,Bravo,Tracy Banks,Fairfield,California,94533.0,West
US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Stella Given,"94533,Fairfield",OFF-ST-10002743,795.48,7.0,0.0,7.95,Dave Hallsten,Corporate,SAFCO Boltless Steel Shelving,Office Supplies,Storage,Charlie,Alisha Cordwell,Fairfield,California,94533.0,West
US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,Mary Gerrard,"94533,Fairfield",FUR-FU-10003829,21.56,7.0,0.0,6.9,Dave Hallsten,Corporate,Stackable Trays,Furniture,Furnishings,Delta,Britanny Bold,Fairfield,California,94533.0,West
CA-2016-113733,2016-12-08,2016-12-12,Standard Class,LH-16900,Organic,"27834,Greenville",TEC-PH-10002496,249.58,2.0,0.2,31.2,Lena Hernandez,Consumer,Cisco SPA301,Technology,Phones,Organic,Organic,Greenville,North Carolina,27834.0,South
CA-2016-113733,2016-12-08,2016-12-12,Standard Class,LH-16900,Organic,"27834,Greenville",TEC-AC-10002473,68.11,3.0,0.2,17.88,Lena Hernandez,Consumer,Maxell 4.7GB DVD-R,Technology,Accessories,Organic,Organic,Greenville,North Carolina,27834.0,South
CA-2016-113733,2016-12-08,2016-12-12,Standard Class,LH-16900,Organic,"27834,Greenville",TEC-AC-10004877,16.56,3.0,0.2,-2.48,Lena Hernandez,Consumer,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,Organic,Organic,Greenville,North Carolina,27834.0,South
